alias,categories,coordinates,display_phone,distance,id,image_url,is_closed,location,name,phone,price,rating,review_count,transactions,url
neta-new-york,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}]","{'latitude': 40.7335, 'longitude': -73.99907}",(212) 505-2610,22.77919247983933,8NDTQb7JLHd4r0yDmpzjUA,https://s3-media2.fl.yelpcdn.com/bphoto/cA85R0ySrig7J0ukRHgL0g/o.jpg,False,"{'address1': '61 W 8th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10011', 'country': 'US', 'state': 'NY', 'display_address': ['61 W 8th St', 'New York, NY 10011']}",Neta,+12125052610,$$$$,4.0,359,[],https://www.yelp.com/biz/neta-new-york?adjust_creative=fhlzrhvkh8eY1FKkynuFQw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fhlzrhvkh8eY1FKkynuFQw
tutto-il-giorno-new-york-2,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'italian', 'title': 'Italian'}]","{'latitude': 40.71876, 'longitude': -74.006056}",(631) 919-5353,6.942294541435346,hhqUkocxtcnILE4hKFCoPg,https://s3-media1.fl.yelpcdn.com/bphoto/f3SS_fo-tyeal9Pzhybk6g/o.jpg,False,"{'address1': '114 Franklin St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['114 Franklin St', 'New York, NY 10013']}",Tutto il Giorno,+16319195353,$$$,3.5,80,"['delivery', 'pickup']",https://www.yelp.com/biz/tutto-il-giorno-new-york-2?adjust_creative=fhlzrhvkh8eY1FKkynuFQw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fhlzrhvkh8eY1FKkynuFQw
bobo-new-york,"[{'alias': 'french', 'title': 'French'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]","{'latitude': 40.734489440918, 'longitude': -74.0026245117188}",(212) 488-2626,8.969172835741773,pV-f6jq8mqNWymbPyPNmzg,https://s3-media1.fl.yelpcdn.com/bphoto/DhF92cP2yeckFMUPgoiCGA/o.jpg,False,"{'address1': '181 W 10th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10014', 'country': 'US', 'state': 'NY', 'display_address': ['181 W 10th St', 'New York, NY 10014']}",BOBO,+12124882626,$$$,4.0,486,"['delivery', 'pickup']",https://www.yelp.com/biz/bobo-new-york?adjust_creative=fhlzrhvkh8eY1FKkynuFQw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fhlzrhvkh8eY1FKkynuFQw
rafele-ristorante-new-york,"[{'alias': 'italian', 'title': 'Italian'}]","{'latitude': 40.7309471231405, 'longitude': -74.0041171779098}",(212) 242-1999,6.349801005263622,PajKY49h4SpvSr-TW3lwCQ,https://s3-media2.fl.yelpcdn.com/bphoto/Yjakd5mflwedtGaTOqDHZg/o.jpg,False,"{'address1': '29 7th Ave S', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10014', 'country': 'US', 'state': 'NY', 'display_address': ['29 7th Ave S', 'New York, NY 10014']}",Rafele Ristorante,+12122421999,$$$,4.5,438,"['pickup', 'delivery']",https://www.yelp.com/biz/rafele-ristorante-new-york?adjust_creative=fhlzrhvkh8eY1FKkynuFQw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fhlzrhvkh8eY1FKkynuFQw
essex-new-york,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'newamerican', 'title': 'American (New)'}]","{'latitude': 40.7196975497428, 'longitude': -73.9873982202378}",(212) 533-9616,3.257984800517026,hRZyaQ80R9s9ztEBDJqiuw,https://s3-media3.fl.yelpcdn.com/bphoto/TX4d3GvycGbPk1Kq080BGw/o.jpg,False,"{'address1': '119 Rivington St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['119 Rivington St', 'New York, NY 10002']}",Essex,+12125339616,$$$,3.5,1879,['pickup'],https://www.yelp.com/biz/essex-new-york?adjust_creative=fhlzrhvkh8eY1FKkynuFQw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fhlzrhvkh8eY1FKkynuFQw
tinys-and-the-bar-upstairs-new-york-2,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'newamerican', 'title': 'American (New)'}]","{'latitude': 40.716698, 'longitude': -74.00816}",(212) 374-1135,11.370736895909106,BSv3awhABROYjjwlQaQ-Qw,https://s3-media3.fl.yelpcdn.com/bphoto/dgWztNWNPOofxlNJffcNtg/o.jpg,False,"{'address1': '135 W Broadway', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['135 W Broadway', 'New York, NY 10013']}",Tiny's & The Bar Upstairs,+12123741135,$$,4.0,530,[],https://www.yelp.com/biz/tinys-and-the-bar-upstairs-new-york-2?adjust_creative=fhlzrhvkh8eY1FKkynuFQw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fhlzrhvkh8eY1FKkynuFQw
baar-baar-new-york-2,"[{'alias': 'gastropubs', 'title': 'Gastropubs'}, {'alias': 'indpak', 'title': 'Indian'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]","{'latitude': 40.7244378855031, 'longitude': -73.9915524}",(212) 228-1200,5.976517059518438,jYhbUh1TV7SCfPxjIhVpcg,https://s3-media2.fl.yelpcdn.com/bphoto/SyvAUAWoWwKM_2b52r-WIg/o.jpg,False,"{'address1': '13 E 1st St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['13 E 1st St', 'New York, NY 10003']}",Baar Baar,+12122281200,$$$,4.0,453,['restaurant_reservation'],https://www.yelp.com/biz/baar-baar-new-york-2?adjust_creative=fhlzrhvkh8eY1FKkynuFQw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fhlzrhvkh8eY1FKkynuFQw
the-musket-room-new-york,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]","{'latitude': 40.72392, 'longitude': -73.99378}",(212) 219-0764,7.279793534517275,vscYK65F_MUH8WqACKSdog,https://s3-media2.fl.yelpcdn.com/bphoto/HWT4dF6-vMz3O8UEcrR8PQ/o.jpg,False,"{'address1': '265 Elizabeth St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10012', 'country': 'US', 'state': 'NY', 'display_address': ['265 Elizabeth St', 'New York, NY 10012']}",The Musket Room,+12122190764,$$$,4.5,410,[],https://www.yelp.com/biz/the-musket-room-new-york?adjust_creative=fhlzrhvkh8eY1FKkynuFQw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fhlzrhvkh8eY1FKkynuFQw
delmonicos-new-york,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]","{'latitude': 40.70507, 'longitude': -74.01019}",(212) 509-1144,21.588064177657323,7NqFIuXuRwm6WuuseLxAVw,https://s3-media4.fl.yelpcdn.com/bphoto/vlc_3raENgqOhDf5QnlWTA/o.jpg,False,"{'address1': '56 Beaver St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10004', 'country': 'US', 'state': 'NY', 'display_address': ['56 Beaver St', 'New York, NY 10004']}",Delmonico's,+12125091144,$$$$,4.0,971,['pickup'],https://www.yelp.com/biz/delmonicos-new-york?adjust_creative=fhlzrhvkh8eY1FKkynuFQw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fhlzrhvkh8eY1FKkynuFQw
root-and-bone-new-york,"[{'alias': 'southern', 'title': 'Southern'}, {'alias': 'comfortfood', 'title': 'Comfort Food'}, {'alias': 'desserts', 'title': 'Desserts'}]","{'latitude': 40.72272, 'longitude': -73.98334}",(646) 682-7080,2.179750672119003,ULt3kmA0_hbZ3j6cMORCaA,https://s3-media2.fl.yelpcdn.com/bphoto/2WM96Qsx-7o11LNp1Lin9A/o.jpg,False,"{'address1': '200 E 3rd St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10009', 'country': 'US', 'state': 'NY', 'display_address': ['200 E 3rd St', 'New York, NY 10009']}",Root & Bone,+16466827080,$$,4.0,1478,"['delivery', 'pickup']",https://www.yelp.com/biz/root-and-bone-new-york?adjust_creative=fhlzrhvkh8eY1FKkynuFQw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fhlzrhvkh8eY1FKkynuFQw
bâtard-new-york,"[{'alias': 'modern_european', 'title': 'Modern European'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'french', 'title': 'French'}]","{'latitude': 40.7195533039813, 'longitude': -74.0057982895201}",(212) 219-2777,0.7011881031879961,0Q3xCYWK2N-wJfXjLa9dFg,https://s3-media3.fl.yelpcdn.com/bphoto/BBrC_v36qk5ph1t5H0WPsQ/o.jpg,False,"{'address1': '239 West Broadway', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['239 West Broadway', 'New York, NY 10013']}",Bâtard,+12122192777,$$$$,4.0,350,[],https://www.yelp.com/biz/b%C3%A2tard-new-york?adjust_creative=fhlzrhvkh8eY1FKkynuFQw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fhlzrhvkh8eY1FKkynuFQw
left-bank-new-york,"[{'alias': 'newamerican', 'title': 'American (New)'}]","{'latitude': 40.7351368757157, 'longitude': -74.0068169793164}",(212) 727-1170,2.470423754059574,FhnwsPy1Lw_RKeA--gjUQQ,https://s3-media4.fl.yelpcdn.com/bphoto/ucOEO5YByWAop1NBUd68vQ/o.jpg,False,"{'address1': '117 Perry St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10014', 'country': 'US', 'state': 'NY', 'display_address': ['117 Perry St', 'New York, NY 10014']}",Left Bank,+12127271170,$$$,3.5,276,[],https://www.yelp.com/biz/left-bank-new-york?adjust_creative=fhlzrhvkh8eY1FKkynuFQw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fhlzrhvkh8eY1FKkynuFQw
american-cut-steakhouse-tribeca-new-york,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'newamerican', 'title': 'American (New)'}]","{'latitude': 40.71915, 'longitude': -74.00994}",(212) 226-4736,9.459692320911412,d-DQwNxs77Pah2ys0q7w1Q,https://s3-media2.fl.yelpcdn.com/bphoto/hZtvTSsmOFuVJ6BcVKH2pw/o.jpg,False,"{'address1': '363 Greenwich St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['363 Greenwich St', 'New York, NY 10013']}",American Cut Steakhouse Tribeca,+12122264736,$$$$,4.0,537,"['delivery', 'pickup']",https://www.yelp.com/biz/american-cut-steakhouse-tribeca-new-york?adjust_creative=fhlzrhvkh8eY1FKkynuFQw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fhlzrhvkh8eY1FKkynuFQw
khe-yo-new-york,"[{'alias': 'laotian', 'title': 'Laotian'}]","{'latitude': 40.716906, 'longitude': -74.008587}",(212) 587-1089,10.787426701280534,BKMCAYb9EAivUm3p-vrC9w,https://s3-media4.fl.yelpcdn.com/bphoto/J8PMBw7F3xnjV9NZx_wmgA/o.jpg,False,"{'address1': '157 Duane St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['157 Duane St', 'New York, NY 10013']}",Khe-Yo,+12125871089,$$,4.0,654,"['delivery', 'pickup']",https://www.yelp.com/biz/khe-yo-new-york?adjust_creative=fhlzrhvkh8eY1FKkynuFQw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fhlzrhvkh8eY1FKkynuFQw
toloache-thompson-new-york-3,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'bars', 'title': 'Bars'}]","{'latitude': 40.7286749, 'longitude': -73.9996277}",(212) 420-0600,11.228483427795195,_Kc_mFOk7zMPDcDhkdJE7A,https://s3-media3.fl.yelpcdn.com/bphoto/hGC4Wd7rnzs5Uv9XU9rrRw/o.jpg,False,"{'address1': '205 Thompson St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10012', 'country': 'US', 'state': 'NY', 'display_address': ['205 Thompson St', 'New York, NY 10012']}",Toloache Thompson,+12124200600,$$,3.5,418,"['pickup', 'delivery']",https://www.yelp.com/biz/toloache-thompson-new-york-3?adjust_creative=fhlzrhvkh8eY1FKkynuFQw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fhlzrhvkh8eY1FKkynuFQw
nobu-downtown-new-york,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]","{'latitude': 40.711203, 'longitude': -74.008879}",(212) 219-0500,31.95179307012054,SKoMUaQewpMdj1Mg8QvBNw,https://s3-media3.fl.yelpcdn.com/bphoto/LSAbIB6JiQUJ3rUxGNgHzw/o.jpg,False,"{'address1': '195 Broadway', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10007', 'country': 'US', 'state': 'NY', 'display_address': ['195 Broadway', 'New York, NY 10007']}",Nobu Downtown,+12122190500,$$$$,3.5,294,[],https://www.yelp.com/biz/nobu-downtown-new-york?adjust_creative=fhlzrhvkh8eY1FKkynuFQw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fhlzrhvkh8eY1FKkynuFQw
feast-new-york,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'bars', 'title': 'Bars'}]","{'latitude': 40.7325189, 'longitude': -73.9881274}",(212) 529-8880,16.201925181182563,-vF3hX7v1R4oAjfNgifZvA,https://s3-media2.fl.yelpcdn.com/bphoto/1lTFgWBR0HCHAXWIoWecTw/o.jpg,False,"{'address1': '102 3rd Ave', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['102 3rd Ave', 'New York, NY 10003']}",Feast,+12125298880,$$$,4.0,448,[],https://www.yelp.com/biz/feast-new-york?adjust_creative=fhlzrhvkh8eY1FKkynuFQw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fhlzrhvkh8eY1FKkynuFQw
temple-court-new-york,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]","{'latitude': 40.71132, 'longitude': -74.00671}",(212) 658-1848,18.24693622236588,wua1Rw6xlIm6VYVy44G87g,https://s3-media4.fl.yelpcdn.com/bphoto/IF5vJlZs3IQL5MOqkuRBPg/o.jpg,False,"{'address1': '5 Beekman St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10038', 'country': 'US', 'state': 'NY', 'display_address': ['5 Beekman St', 'New York, NY 10038']}",Temple Court,+12126581848,$$$,3.5,181,[],https://www.yelp.com/biz/temple-court-new-york?adjust_creative=fhlzrhvkh8eY1FKkynuFQw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fhlzrhvkh8eY1FKkynuFQw
pera-soho-new-york,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'turkish', 'title': 'Turkish'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]","{'latitude': 40.7238251309896, 'longitude': -74.0032896944427}",(212) 878-6305,8.739004840281686,Lst7wAYH_Dlxocz3nYPnow,https://s3-media1.fl.yelpcdn.com/bphoto/zAVi_kZTekASmFTXSaVhfQ/o.jpg,False,"{'address1': '54 Thompson St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10012', 'country': 'US', 'state': 'NY', 'display_address': ['54 Thompson St', 'New York, NY 10012']}",Pera Soho,+12128786305,$$$,3.5,427,"['pickup', 'delivery', 'restaurant_reservation']",https://www.yelp.com/biz/pera-soho-new-york?adjust_creative=fhlzrhvkh8eY1FKkynuFQw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fhlzrhvkh8eY1FKkynuFQw
tribeca-grill-new-york-2,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]","{'latitude': 40.71961, 'longitude': -74.00991}",(212) 941-3900,15.355451147114458,vtKxYnrZld4w6wG82Vm4pg,https://s3-media2.fl.yelpcdn.com/bphoto/VEE9XRS3aAY27QcVPdz-JQ/o.jpg,False,"{'address1': '375 Greenwich St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['375 Greenwich St', 'New York, NY 10013']}",Tribeca Grill,+12129413900,$$$,3.5,579,"['delivery', 'pickup']",https://www.yelp.com/biz/tribeca-grill-new-york-2?adjust_creative=fhlzrhvkh8eY1FKkynuFQw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fhlzrhvkh8eY1FKkynuFQw
fifty-new-york,"[{'alias': 'latin', 'title': 'Latin American'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]","{'latitude': 40.7316062167239, 'longitude': -74.0056323525426}",(212) 524-4104,24.48803684264128,ayxVEXD_reV3BEaKFAQQ4A,https://s3-media3.fl.yelpcdn.com/bphoto/olFNeX6RiqbSTXfSD7P6rA/o.jpg,True,"{'address1': '50 Commerce St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10014', 'country': 'US', 'state': 'NY', 'display_address': ['50 Commerce St', 'New York, NY 10014']}",Fifty,+12125244104,$$$,4.5,127,[],https://www.yelp.com/biz/fifty-new-york?adjust_creative=fhlzrhvkh8eY1FKkynuFQw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fhlzrhvkh8eY1FKkynuFQw
dos-caminos-new-york-2,"[{'alias': 'mexican', 'title': 'Mexican'}]","{'latitude': 40.755878, 'longitude': -73.970383}",(212) 336-5400,4090.541137471153,hGWYNCUmDLk_H_Mu3oV9HA,https://s3-media3.fl.yelpcdn.com/bphoto/0X7ef3EA-J4R20BlaYtC6A/o.jpg,True,"{'address1': '825 3rd Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10022', 'country': 'US', 'state': 'NY', 'display_address': ['825 3rd Ave', 'New York, NY 10022']}",Dos Caminos,+12123365400,$$,3.0,1479,"['pickup', 'delivery']",https://www.yelp.com/biz/dos-caminos-new-york-2?adjust_creative=fhlzrhvkh8eY1FKkynuFQw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fhlzrhvkh8eY1FKkynuFQw
noreetuh-new-york,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'hawaiian', 'title': 'Hawaiian'}]","{'latitude': 40.727275, 'longitude': -73.985221}",(646) 892-3050,7.70749314816373,rCpO-kMHljieU0geK0RJQw,https://s3-media3.fl.yelpcdn.com/bphoto/6Yj2jy2fjmqzipwWQ2fiWg/o.jpg,False,"{'address1': '128 1st Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10009', 'country': 'US', 'state': 'NY', 'display_address': ['128 1st Ave', 'New York, NY 10009']}",Noreetuh,+16468923050,$$$,4.0,393,[],https://www.yelp.com/biz/noreetuh-new-york?adjust_creative=fhlzrhvkh8eY1FKkynuFQw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fhlzrhvkh8eY1FKkynuFQw
el-toro-blanco-new-york,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]","{'latitude': 40.72902, 'longitude': -74.00277}",(212) 645-0193,6.197490679081322,1UqrqRx_35w87pQeg17Gqg,https://s3-media2.fl.yelpcdn.com/bphoto/zZtzK_qzcRPsYS4ptDYjlQ/o.jpg,False,"{'address1': '257 6th Ave', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10014', 'country': 'US', 'state': 'NY', 'display_address': ['257 6th Ave', 'New York, NY 10014']}",El Toro Blanco,+12126450193,$$,3.5,375,"['pickup', 'delivery']",https://www.yelp.com/biz/el-toro-blanco-new-york?adjust_creative=fhlzrhvkh8eY1FKkynuFQw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fhlzrhvkh8eY1FKkynuFQw
san-carlo-osteria-piemonte-new-york-city,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]","{'latitude': 40.725139, 'longitude': -74.002098}",(212) 625-1212,5.867411286558887,MCnexHfsclcOpLHS4_2U0A,https://s3-media3.fl.yelpcdn.com/bphoto/pIFDB8WWthBBLq0Iy8_GWA/o.jpg,False,"{'address1': '90 Thompson St', 'address2': None, 'address3': '', 'city': 'New York City', 'zip_code': '10012', 'country': 'US', 'state': 'NY', 'display_address': ['90 Thompson St', 'New York City, NY 10012']}",San Carlo Osteria Piemonte,+12126251212,$$$,4.5,175,"['delivery', 'pickup']",https://www.yelp.com/biz/san-carlo-osteria-piemonte-new-york-city?adjust_creative=fhlzrhvkh8eY1FKkynuFQw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fhlzrhvkh8eY1FKkynuFQw
the-library-at-the-public-new-york,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'lounges', 'title': 'Lounges'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]","{'latitude': 40.72921, 'longitude': -73.99177}",(212) 539-8777,3.969472241149419,KZq5VsNf2yAaUTMIBGDa9Q,https://s3-media1.fl.yelpcdn.com/bphoto/aHwbsxRFYRkrXdoOAykKBA/o.jpg,False,"{'address1': '425 Lafayette St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['425 Lafayette St', 'New York, NY 10003']}",The Library at The Public,+12125398777,$$$,3.5,159,[],https://www.yelp.com/biz/the-library-at-the-public-new-york?adjust_creative=fhlzrhvkh8eY1FKkynuFQw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fhlzrhvkh8eY1FKkynuFQw
wolfgang-puck-new-york-4,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]","{'latitude': 40.712952228608, 'longitude': -74.0093746800914}",(646) 880-1999,4.931445105307957,BPhA6SS2SaTtnFvpT3grIw,https://s3-media4.fl.yelpcdn.com/bphoto/lhw0czTxKOILThTGdcKuYw/o.jpg,False,"{'address1': '27 Barclay St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10007', 'country': 'US', 'state': 'NY', 'display_address': ['27 Barclay St', 'New York, NY 10007']}",Wolfgang Puck,+16468801999,$$$$,3.5,68,[],https://www.yelp.com/biz/wolfgang-puck-new-york-4?adjust_creative=fhlzrhvkh8eY1FKkynuFQw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fhlzrhvkh8eY1FKkynuFQw
osteria-della-pace-new-york,"[{'alias': 'italian', 'title': 'Italian'}]","{'latitude': 40.7096522, 'longitude': -74.0112896}",(646) 677-8580,1.708535120923502,iUlNDgKCLJt7F9y5fw2NYA,https://s3-media2.fl.yelpcdn.com/bphoto/h6FC6G_ScvBEnfMnWTo5QQ/o.jpg,False,"{'address1': '101 Liberty St', 'address2': 'Fl 3', 'address3': '4 World Trade Ctr', 'city': 'New York', 'zip_code': '10281', 'country': 'US', 'state': 'NY', 'display_address': ['101 Liberty St', 'Fl 3', '4 World Trade Ctr', 'New York, NY 10281']}",Osteria della Pace,+16466778580,$$$,3.0,65,[],https://www.yelp.com/biz/osteria-della-pace-new-york?adjust_creative=fhlzrhvkh8eY1FKkynuFQw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fhlzrhvkh8eY1FKkynuFQw
tuome-new-york-2,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'chinese', 'title': 'Chinese'}]","{'latitude': 40.72412482724, 'longitude': -73.9828906263924}",(646) 833-7811,8.72556866353132,R7EGjHWw0tNheY6-ahH8fQ,https://s3-media2.fl.yelpcdn.com/bphoto/d1sRIq2rZfeQK_JPfH1rvQ/o.jpg,False,"{'address1': '536 E 5th St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10009', 'country': 'US', 'state': 'NY', 'display_address': ['536 E 5th St', 'New York, NY 10009']}",Tuome,+16468337811,$$$,4.5,413,[],https://www.yelp.com/biz/tuome-new-york-2?adjust_creative=fhlzrhvkh8eY1FKkynuFQw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fhlzrhvkh8eY1FKkynuFQw
barano-brooklyn,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]","{'latitude': 40.710372, 'longitude': -73.96794}",(347) 987-4500,6.719386038210746,rJfGgBleDYCVq2rkBr_w-Q,https://s3-media2.fl.yelpcdn.com/bphoto/-qDWHn993Kb9cgQCm6Z3KQ/o.jpg,False,"{'address1': '26 Broadway', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11249', 'country': 'US', 'state': 'NY', 'display_address': ['26 Broadway', 'Brooklyn, NY 11249']}",Barano,+13479874500,$$$,4.5,213,"['delivery', 'pickup']",https://www.yelp.com/biz/barano-brooklyn?adjust_creative=fhlzrhvkh8eY1FKkynuFQw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fhlzrhvkh8eY1FKkynuFQw
buttermilk-channel-brooklyn,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]","{'latitude': 40.675919, 'longitude': -73.999059}",(718) 852-8490,18.209462285355787,rU9cKxAVU4Gd_JhAqp_bTA,https://s3-media1.fl.yelpcdn.com/bphoto/veEU8n3he4hWvlyzMo8YAQ/o.jpg,False,"{'address1': '524 Court St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11231', 'country': 'US', 'state': 'NY', 'display_address': ['524 Court St', 'Brooklyn, NY 11231']}",Buttermilk Channel,+17188528490,$$,4.0,1815,['pickup'],https://www.yelp.com/biz/buttermilk-channel-brooklyn?adjust_creative=fhlzrhvkh8eY1FKkynuFQw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=fhlzrhvkh8eY1FKkynuFQw
